# Frequency(cm^-1), Lineshape, Field_description, Quantum_correction, Spectra, Spectra_qm
1.516312412071363178e+04 2.911439768279258100e-01 4.545747483802826875e+14 4.545833018815192500e+14 1.323467000089892344e+14 6.016259988320921914e+28
1.517544184948756447e+04 3.073366042326451941e-01 4.549440611788607500e+14 4.549525415194467500e+14 1.398209628785198438e+14 6.361190241927882585e+28
1.518775957826149897e+04 3.130622625446361496e-01 4.553133736673307500e+14 4.553217814674950625e+14 1.425414349271259375e+14 6.490222008395200248e+28
1.520007730703543530e+04 2.917985641889380699e-01 4.556826858482932500e+14 4.556910217230635000e+14 1.329675534562909062e+14 6.059212029051326956e+28
1.521239503580936980e+04 3.185584748424763468e-01 4.560519977243272500e+14 4.560602622835726875e+14 1.452792288439261875e+14 6.625608321091615283e+28
1.522471276458330249e+04 2.874626576054742366e-01 4.564213092979905625e+14 4.564295031464646250e+14 1.312040825585705156e+14 5.988541421299606705e+28
1.523703049335723881e+04 3.322356857865890745e-01 4.567906205718198750e+14 4.567987443092025625e+14 1.517621450865601875e+14 6.932475730921170643e+28
1.524934822213117332e+04 2.983892911060120889e-01 4.571599315483305625e+14 4.571679857692707500e+14 1.364116278967793750e+14 6.236302916107788709e+28
1.526166595090510782e+04 4.500514492813356138e-01 4.575292422300174375e+14 4.575372275241741250e+14 2.059116985542105938e+14 9.421226767128700617e+28
1.527398367967904233e+04 3.087872870386901836e-01 4.578985526193546875e+14 4.579064695714385000e+14 1.413932518022734688e+14 6.474488475400447915e+28
1.528630140845297683e+04 3.721053562164543527e-01 4.582678627187958750e+14 4.582757119086100000e+14 1.705239262995307500e+14 7.814697372236880059e+28
1.529861913722691315e+04 3.596938265268135870e-01 4.586371725307742500e+14 4.586449545332551875e+14 1.649689595750325938e+14 7.566218096368923846e+28
1.531093686600084766e+04 2.672506361499861205e-01 4.590064820577029375e+14 4.590141974429606875e+14 1.226697743268882969e+14 5.630716801316573679e+28
1.532325459477478034e+04 2.508418978521081422e-01 4.593757913019751250e+14 4.593834406353331250e+14 1.152306953175013906e+14 5.293507328175556142e+28
1.533557232354871667e+04 3.726247075648369544e-01 4.597451002659641875e+14 4.597526841079991250e+14 1.713123835409715625e+14 7.876132815390068492e+28
1.534789005232265117e+04 4.082962101839873181e-01 4.601144089520236250e+14 4.601219278586046875e+14 1.878629694261565312e+14 8.643987166560525382e+28
1.536020778109658568e+04 2.762378452263349882e-01 4.604837173624876875e+14 4.604911718848156250e+14 1.272030298460262656e+14 5.857587228109581064e+28
1.537252550987052200e+04 3.122797299083859279e-01 4.608530254996712500e+14 4.608604161843169375e+14 1.439150583304998438e+14 6.632475367738440623e+28
1.538484323864445469e+04 3.781866466860938081e-01 4.612223333658696875e+14 4.612296607548128125e+14 1.744281276323739375e+14 8.045142613397701694e+28
1.539716096741838919e+04 4.051271438506592326e-01 4.615916409633598125e+14 4.615989055940264375e+14 1.870033031288249062e+14 8.632052006673355706e+28
1.540947869619232551e+04 3.252673021360338868e-01 4.619609482943992500e+14 4.619681506997001250e+14 1.502607913439230938e+14 6.941569989982566088e+28
1.542179642496626002e+04 3.161282692343106993e-01 4.623302553612268750e+14 4.623373960695945625e+14 1.461556634420015625e+14 6.757322885659903508e+28
1.543411415374019271e+04 3.236645438090098859e-01 4.626995621660631875e+14 4.627066417014892500e+14 1.497594427091074375e+14 6.929468879901768036e+28
1.544643188251412903e+04 3.780755822664301213e-01 4.630688687111101875e+14 4.630758875931820625e+14 1.750750321674100625e+14 8.107302591632831617e+28
1.545874961128806353e+04 3.180784948785803645e-01 4.634381749985515000e+14 4.634451337424891250e+14 1.474097171728154062e+14 6.831631609009793470e+28
1.547106734006199804e+04 3.145636655236909718e-01 4.638074810305528125e+14 4.638143801472446250e+14 1.458969813302804688e+14 6.766911796105815452e+28
1.548338506883593436e+04 4.135135229586454075e-01 4.641767868092617500e+14 4.641836268053009375e+14 1.919433783891219062e+14 8.909697352192482675e+28
1.549570279760986705e+04 3.038069852537437221e-01 4.645460923368080000e+14 4.645528737145279375e+14 1.411323478242529062e+14 6.556343775583499038e+28
1.550802052638380155e+04 2.969068549512632327e-01 4.649153976153038750e+14 4.649221208728133750e+14 1.380365685243759062e+14 6.417625419635828415e+28
1.552033825515773788e+04 3.039807824090018373e-01 4.652847026468438125e+14 4.652913682780627500e+14 1.414376079535273438e+14 6.580969813067294604e+28
1.553265598393167238e+04 3.456450829606296238e-01 4.656540074335049375e+14 4.656606159281985000e+14 1.609510180303034688e+14 7.494855019026169914e+28
1.554497371270560507e+04 3.434664274798668870e-01 4.660233119773473125e+14 4.660298638211606250e+14 1.600633620871949375e+14 7.459430683625257742e+28
1.555729144147954139e+04 3.844161998488262455e-01 4.663926162804137500e+14 4.663991119549061875e+14 1.792888771880684688e+14 8.362017310390736509e+28
1.556960917025347590e+04 2.902797414711584811e-01 4.667619203447300625e+14 4.667683603274091250e+14 1.354915295662497031e+14 6.324315909389105114e+28
1.558192689902741040e+04 3.616881759193478763e-01 4.671312241723053125e+14 4.671376089366603125e+14 1.689558403858530938e+14 7.892562729373143865e+28
1.559424462780134672e+04 3.445587816486020971e-01 4.675005277651319375e+14 4.675068577806673750e+14 1.610814122668323438e+14 7.530666489573904202e+28
1.560656235657527941e+04 4.146689923455852966e-01 4.678698311251855000e+14 4.678761068574542500e+14 1.940111114215798438e+14 9.077316349901654973e+28
1.561888008534921391e+04 4.360699783513157235e-01 4.682391342544255000e+14 4.682453561650615000e+14 2.041850291375661562e+14 9.560869169209312678e+28
1.563119781412315024e+04 3.527578308418680697e-01 4.686084371547950625e+14 4.686146057015460000e+14 1.653052958049233750e+14 7.746447601400159785e+28
1.564351554289708474e+04 3.687226026614719432e-01 4.689777398282209375e+14 4.689838554649806875e+14 1.729226928197562812e+14 8.109795117599583189e+28
1.565583327167101743e+04 4.226841073556635853e-01 4.693470422766141250e+14 4.693531054534545000e+14 1.983855356047115312e+14 9.311286721311822972e+28
1.566815100044495375e+04 3.670761636949466666e-01 4.697163445018696875e+14 4.697223556650724375e+14 1.724216737645602812e+14 8.099031476840387959e+28
1.568046872921888826e+04 2.554185158766245634e-01 4.700856465058667500e+14 4.700916060979549375e+14 1.200685781654320469e+14 5.644323075168579032e+28
1.569278645799282276e+04 3.213772247800157356e-01 4.704549482904690000e+14 4.704608567502384375e+14 1.511935056656167500e+14 7.113062621051808242e+28
1.570510418676675727e+04 3.320350706736237001e-01 4.708242498575245625e+14 4.708301076200746875e+14 1.563301630762990312e+14 7.360494750547770110e+28
1.571742191554069177e+04 3.334695862173281400e-01 4.711935512088660625e+14 4.711993587056307500e+14 1.571287185498939688e+14 7.403895141494758829e+28
1.572973964431462628e+04 3.517037986027687912e-01 4.715628523463111250e+14 4.715686100050891875e+14 1.658504464501542188e+14 7.820986450122270613e+28
1.574205737308856260e+04 4.334128413497768673e-01 4.719321532716620625e+14 4.719378615166474375e+14 2.045414554737894375e+14 9.653085708780275205e+28
1.575437510186249710e+04 3.283160815827928514e-01 4.723014539867061875e+14 4.723071132385180000e+14 1.550641626987711250e+14 7.323790705100447370e+28
1.576669283063643161e+04 2.553605778935382209e-01 4.726707544932160625e+14 4.726763651689285000e+14 1.207014770207623750e+14 5.705273542869491192e+28
1.577901055941036611e+04 2.977252149165390827e-01 4.730400547929493125e+14 4.730456173061208750e+14 1.408359519773622500e+14 6.662182984202651935e+28
1.579132828818430062e+04 3.045535110857365835e-01 4.734093548876490000e+14 4.734148696483520625e+14 1.441784812118670000e+14 6.825623688901338975e+28
1.580364601695823694e+04 3.380082557231982587e-01 4.737786547790439375e+14 4.737841221938933750e+14 1.601410967007479375e+14 7.587230892753125557e+28
1.581596374573216963e+04 4.192637526909805401e-01 4.741479544688479375e+14 4.741533749410306250e+14 1.987930507213613750e+14 9.425839591435698550e+28
1.582828147450610413e+04 4.549852530128556394e-01 4.745172539587611875e+14 4.745226278880636250e+14 2.158983528513924375e+14 1.024486537517471546e+29
1.584059920328004046e+04 2.758388649821867933e-01 4.748865532504693125e+14 4.748918810333067500e+14 1.309921678439122656e+14 6.220711698802613549e+28
1.585291693205397496e+04 4.459039623901962512e-01 4.752558523456440000e+14 4.752611343750881250e+14 2.119184677100527188e+14 1.007166113589101330e+29
1.586523466082790765e+04 4.128225629038601574e-01 4.756251512459430000e+14 4.756303879117499375e+14 1.963487939188863125e+14 9.338945301764414199e+28
1.587755238960184397e+04 3.117460159699018685e-01 4.759944499530103125e+14 4.759996416416481875e+14 1.483893733966358125e+14 7.063328856022737040e+28
1.588987011837577847e+04 4.082206336670647917e-01 4.763637484684760625e+14 4.763688955631525000e+14 1.944615112558195625e+14 9.263541534647631515e+28
1.590218784714971298e+04 3.581385938544394132e-01 4.767330467939570000e+14 4.767381496746461875e+14 1.707365030227304375e+14 8.139660453297613868e+28
1.591450557592364930e+04 2.387217536462550860e-01 4.771023449310563750e+14 4.771074039745259375e+14 1.138947084506822656e+14 5.434000867534052059e+28
1.592682330469758199e+04 3.093773267364243185e-01 4.774716428813637500e+14 4.774766584612018750e+14 1.477189004670849688e+14 7.053232698658660221e+28
1.593914103347151649e+04 3.352167565677004468e-01 4.778409406464558750e+14 4.778459131330973750e+14 1.601802902787640000e+14 7.654149707418058232e+28
1.595145876224545282e+04 3.665828514074263023e-01 4.782102382278961250e+14 4.782151679886491250e+14 1.753036727018067812e+14 8.383287529012169959e+28
1.596377649101938732e+04 3.947142889774570285e-01 4.785795356272347500e+14 4.785844230263064375e+14 1.889021811242655312e+14 9.040564136176744907e+28
1.597609421979332001e+04 3.834736832481598912e-01 4.789488328460092500e+14 4.789536782445320000e+14 1.836642730188664375e+14 8.796667912449403673e+28
1.598841194856725633e+04 3.024297506569566529e-01 4.793181298857442500e+14 4.793229336418010625e+14 1.449600625067044062e+14 6.948268242161241213e+28
1.600072967734119084e+04 3.612851098181746323e-01 4.796874267479515625e+14 4.796921892166016875e+14 1.733039246510312812e+14 8.313253901568218714e+28
1.601304740611512534e+04 3.775524042117816559e-01 4.800567234341304375e+14 4.800614449674345000e+14 1.812465700905862812e+14 8.700949033307825282e+28
1.602536513488906166e+04 3.582993209101381082e-01 4.804260199457677500e+14 4.804307008928128125e+14 1.721363166941290625e+14 8.269957127846761814e+28
1.603768286366299435e+04 3.247485786771390770e-01 4.807953162843376250e+14 4.807999569912621250e+14 1.561375955979641875e+14 7.507094924822026366e+28
1.605000059243692886e+04 3.406881331103007726e-01 4.811646124513021875e+14 4.811692132613203750e+14 1.639270735347755312e+14 7.887666100495855159e+28
1.606231832121086518e+04 2.629138276162107379e-01 4.815339084481113750e+14 4.815384697015377500e+14 1.266019229970869531e+14 6.096369626128917234e+28
1.607463604998479968e+04 3.511721498928695451e-01 4.819032042762026875e+14 4.819077263104763750e+14 1.692309842859367812e+14 8.155371885851975270e+28
1.608695377875873237e+04 3.355237097514510713e-01 4.822724999370019375e+14 4.822769830867104375e+14 1.618138582899693438e+14 7.803909939770690364e+28
1.609927150753266869e+04 3.866656474509095331e-01 4.826417954319229375e+14 4.826462400288263750e+14 1.866210023175539062e+14 9.007192507897829046e+28
1.611158923630660320e+04 4.794589458863276477e-01 4.830110907623676250e+14 4.830154971354217500e+14 2.315839884283301250e+14 1.118586552993136336e+29
1.612390696508053770e+04 3.203122364575531900e-01 4.833803859297261875e+14 4.833847544051065000e+14 1.548326524768657812e+14 7.484374369142096746e+28
1.613622469385447403e+04 4.402276479009311627e-01 4.837496809353775625e+14 4.837540118365018125e+14 2.129599842110071875e+14 1.030202467227128025e+29
1.614854242262840671e+04 2.966060483252068725e-01 4.841189757806885000e+14 4.841232694282405625e+14 1.435926163255565625e+14 6.951652688128339669e+28
1.616086015140234122e+04 3.187238815398102387e-01 4.844882704670150000e+14 4.844925271789668125e+14 1.544179821237564375e+14 7.481435840101527957e+28
1.617317788017627754e+04 3.301889580367454169e-01 4.848575649957013750e+14 4.848617850873363750e+14 1.600946141821642188e+14 7.762376041523254091e+28
1.618549560895021204e+04 4.867590647464239972e-01 4.852268593680806250e+14 4.852310431520159375e+14 2.361885722558515312e+14 1.146060272962921257e+29
1.619781333772414473e+04 4.402317954871146632e-01 4.855961535854748125e+14 4.856003013716835000e+14 2.137748665745702812e+14 1.038091396343027540e+29
1.621013106649808105e+04 4.397732439253492775e-01 4.859654476491950625e+14 4.859695597450280000e+14 2.137146013483210000e+14 1.038587907283277288e+29
1.622244879527201556e+04 3.932470248871653418e-01 4.863347415605410625e+14 4.863388182707494375e+14 1.912496902179512188e+14 9.301214833524530901e+28
1.623476652404595006e+04 3.526830419495000091e-01 4.867040353208020000e+14 4.867080769475586875e+14 1.716522597060373438e+14 8.354454122522835124e+28
1.624708425281988457e+04 3.039088348529246919e-01 4.870733289312563125e+14 4.870773357741774375e+14 1.480258878834334375e+14 7.210005509586985429e+28
1.625940198159381907e+04 3.334827415821575158e-01 4.874426223931715000e+14 4.874465947493379375e+14 1.625537020796711875e+14 7.923624854263408626e+28
1.627171971036775540e+04 5.364540852826388262e-01 4.878119157078046250e+14 4.878158538717831250e+14 2.616886950310020312e+14 1.276558942151409001e+29
1.628403743914168990e+04 2.732864093484358992e-01 4.881812088764021250e+14 4.881851131402665000e+14 1.334132896852107188e+14 6.513038191938974768e+28
1.629635516791562259e+04 2.988905979303749794e-01 4.885505019002001250e+14 4.885543725535518750e+14 1.460231516321356250e+14 7.134024922393018635e+28
1.630867289668955891e+04 3.061097098582989950e-01 4.889197947804243125e+14 4.889236321104136875e+14 1.496630965242147812e+14 7.317382474551052121e+28
1.632099062546349342e+04 3.387207347904258592e-01 4.892890875182902500e+14 4.892928918096361250e+14 1.657323592491322500e+14 8.109166532344141498e+28
1.633330835423742792e+04 2.806812553416209166e-01 4.896583801150030625e+14 4.896621516500140000e+14 1.374379288192236562e+14 6.729815194394252331e+28
1.634562608301136424e+04 3.740187643531094341e-01 4.900276725717580625e+14 4.900314116303521875e+14 1.832795445941190312e+14 8.981273396042422659e+28
1.635794381178529693e+04 3.371182361967715591e-01 4.903969648897403750e+14 4.904006717494653125e+14 1.653217598398793750e+14 8.107390208028062796e+28
1.637026154055923143e+04 3.603338989130390191e-01 4.907662570701252500e+14 4.907699320061781250e+14 1.768397188650370312e+14 8.678761680338587071e+28
1.638257926933316776e+04 3.305174615558802431e-01 4.911355491140781875e+14 4.911391923993251875e+14 1.623288749730384688e+14 7.972607255734915076e+28
1.639489699810710226e+04 2.660145633817034838e-01 4.915048410227547500e+14 4.915084529277507500e+14 1.307474456846616875e+14 6.426347475272318898e+28
1.640721472688103677e+04 3.418999270578414462e-01 4.918741327973009375e+14 4.918777135903088750e+14 1.681717301250362188e+14 8.271992610442928713e+28
1.641953245565497127e+04 2.942741998845321838e-01 4.922434244388531875e+14 4.922469743858631250e+14 1.448545398751656875e+14 7.130420897960666997e+28
1.643185018442890578e+04 3.361421009858999165e-01 4.926127159485382500e+14 4.926162353132865625e+14 1.655878733113119688e+14 8.157127476415193576e+28
1.644416791320284028e+04 3.952134997048497578e-01 4.929820073274736250e+14 4.929854963714617500e+14 1.948331444074127500e+14 9.604991440530106498e+28
1.645648564197677479e+04 2.753045967670916250e-01 4.933512985767672500e+14 4.933547575592807500e+14 1.358218803191979375e+14 6.700837083612354769e+28
